movie_id,canonical_key,sources,num_sources,title,release_year,imdb_rating,imdb_votes,genre,description,poster_url,language,imdb_id
851,write now_2012.0,['imdb'],1,Write Now,2012.0,68.0,2105.0,"Drama, Family",A young teen struggles to come to grips with pressures of the developmental years of her life in the midst of a generational conflicts.,http://ia.media-imdb.com/images/M/MV5BMTM4ODUyMDg2N15BMl5BanBnXkFtZTcwOTk1NjYxOQ@@._V1_SX300.jpg,English                  ,tt2662500
852,unusual calling of charlie christmas_2012.0,['imdb'],1,The Unusual Calling of Charlie Christmas,2012.0,68.0,1174.0,"Action, Comedy, Drama","The Unusual (Calling of) Charlie Christmas is the story of a socially awkward, thirty-two year old high school janitor who is inspired to become a costumed vigilante in his small Oklahoma town. Bullied and overlooked his entire life, Charlie receives his 'higher calling' even as his tender friendship with his neighbor, a meek and mysterious woman named Gracie, begins to develop into something more powerful. As Charlie begins to craft his crime fighting alter ego, the line between costumed hero and everyday reality begins to blur. He is guided by an apparition of Jesus as he begins to confront both the loss of his parents as a child and his fear of ""getting hit"" which stem from his own experience of being bullied. Flush with his new found conviction to rid the town of bullies he finds himself in a personal confrontation with Gracie's abusive boyfriend Brad. The conflict between Charlie and Brad serves as a parallel to Charlie's attempt to clean up the town's criminal element. While Charlie dispenses his own brand of ""masked"" justice to various street thugs and gangs he steps out from behind the mask to deal with Brad making this conflict more visceral. Charlie loves Gracie, if only at a distance, and Gracie sees Charlie as someone she may have loved if life had only taken a different path. Although their relationship seems hopeless and at times quietly desperate, it more than anything else is the catalyst for change in both of their lives.",http://ia.media-imdb.com/images/M/MV5BMTg0MjM4Nzc0NF5BMl5BanBnXkFtZTcwNjg5Nzc4OA@@._V1_SX300.jpg,English                  ,tt2119555
853,dani the ranch hand_2012.0,['imdb'],1,Dani the Ranch Hand,2012.0,68.0,2105.0,Drama,"Dani, a stripper, pain killer addict, and ex-wife to David Koresh, has her life spiral out of control, when she becomes romantically involved with a young drug dealer.",http://ia.media-imdb.com/images/M/MV5BOTYzMTgyNDk0OV5BMl5BanBnXkFtZTgwMTAwNDA4MjE@._V1_SX300.jpg,English                  ,tt2369700
854,mayhem behind movies_2012.0,['imdb'],1,Mayhem Behind Movies,2012.0,68.0,1196.0,"Comedy, Drama","Mayhem Behind Movies is a fly on the wall mockumentary following Kevin Knight, a struggling low-budget filmmaker, on his mission to complete his first big-break movie Valentine before the opening premiere. Kevin soon finds himself in turmoil as he races against the clock in a make or break scenario packed with side-splitting and nail-biting moments. Will Kevin finish in enough time with all the odds stacked up against him?",http://ia.media-imdb.com/images/M/MV5BMTQyNDgyMTUzMV5BMl5BanBnXkFtZTcwNTM4ODIwOQ@@._V1_SX300.jpg,English                  ,tt2047787
855,beautiful brit baker_2012.0,['imdb'],1,Beautiful Brit Baker,2012.0,68.0,1887.0,Crime,"Emily Rodriguez, a recently-retired FBI Agent, is contacted by an old friend, Joanna to help her find her missing daughter, Brit. As Emily begins the search, she quickly finds herself deep in a terrorism plot that could endanger hundreds of lives. As tensions rise, so does the body count as Emily discovers someone is killing members of the fledgling domestic terrorism group, W.A.R. Emily struggles through a tangled web as she searches for Brit and the killer, all the while doing her best to keep her own family from falling apart in the process.",http://ia.media-imdb.com/images/M/MV5BMTU0MDU5OTI4MF5BMl5BanBnXkFtZTcwODY5NzYzNw@@._V1_SX300.jpg,English                  ,tt2205429
856,different drum_2013.0,['imdb'],1,Different Drum,2013.0,68.0,1887.0,"Adventure, Comedy, Drama",Tod & Lydia go on an adventure.,http://ia.media-imdb.com/images/M/MV5BOTMyNzU2OTk4Nl5BMl5BanBnXkFtZTgwNDA0ODU0MzE@._V1_SX300.jpg,English                  ,tt3097128
857,less lost_2012.0,['imdb'],1,Less Lost,2012.0,68.0,1114.0,"Drama, War","Less Lost, is the fictional story of a young man named Luke who is medically retired after serving in the US Army. Although his physical injuries are healing with time, the physiological effects associated with combat related PTSD only worsen. When his condition becomes a threat to his wife and child, he is faced with an ultimatum: get better or lose them. With the help of a new friendship with a fellow veteran named Darien, Luke faces an important crossroads where he must choose to remain in the past or move forward into the future.",http://ia.media-imdb.com/images/M/MV5BMTk3MTg2NDQ3Nl5BMl5BanBnXkFtZTcwMjA5NzIyOA@@._V1_SX300.jpg,English                  ,tt2259946
858,isnt it delicious_2013.0,['imdb'],1,Isnt It Delicious,2013.0,68.0,1817.0,"Comedy, Drama","When Joan Weldon discovers she is dying of lung cancer, she sets out to reconcile her dysfunctional relationships with her three children, her husband, and along the way, her former best friend. The family's destructive ways are offset by messy and somewhat humorous attempts by Joan to set her children on the right course before she dies. In this big dysfunctional mix, they will all learn to connect in their own ways, and realize on their own terms what life is about.",http://ia.media-imdb.com/images/M/MV5BMTM4Mjg2NjY3Ml5BMl5BanBnXkFtZTcwNTUxMjU4OA@@._V1_SX300.jpg,English                  ,tt2041381
859,i think i just saw the devil_2012.0,['imdb'],1,I Think I Just Saw the Devil,2012.0,68.0,2105.0,"Crime, Drama, Thriller","A remorseful enforcer in hiding is forced back into the life he left behind in order to keep his new family safe. An abused young mother plods through her dysfunctional life, dwelling on a decision made years ago. Now after witnessing the murder of her best friend, she must navigate through the dangerous obstacles brought on by what she's seen. And finally a women hating, alcoholic who inadvertently sends a young girl to her death. Suddenly, he becomes the target of a vengeful mob boss who may have more than just revenge as motive The film features an immensely talented cast including Andre Davis, Susan Wynn Lunning, Rebekah DeWild, and Bill Blank. It also contains a beautiful soundtrack produced and preformed by cinematic composer Rich Cantrell. The film was produced by Aleksey Solodov. Thor Moreno writes and directs this thought provoking and violent thriller, woven through a series of vignettes. This film has adult themes, strong language, and strong images of violence. It is intended for mature audiences over 18.",http://ia.media-imdb.com/images/M/MV5BMTY1MDY0MDUyOV5BMl5BanBnXkFtZTcwOTUzNTQ3Nw@@._V1_SX300.jpg,English                  ,tt2302649
860,exit 727_2012.0,['imdb'],1,Exit 727,2012.0,68.0,1829.0,"Action, Crime, Drama","Three young men who have lost hope for a future, find a bond with each other and risk everything for a better life. Based on a true story.",http://ia.media-imdb.com/images/M/MV5BNTc2NTUyODMzNV5BMl5BanBnXkFtZTcwOTA2MDMzNw@@._V1_SX300.jpg,English                  ,tt1806905
861,50 to 1_2014.0,['imdb'],1,50 to 1,2014.0,68.0,1568.0,Drama,"A misfit group of New Mexico cowboys find themselves on the journey of a lifetime when their crooked-footed racehorse qualifies for the Kentucky Derby. Based on the inspiring true story of Mine That Bird, the cowboys face a series of mishaps on their way to Churchill Downs, becoming the ultimate underdogs in a final showdown with the world's racing elite.",http://ia.media-imdb.com/images/M/MV5BNTQ0MDc0NTQ1OV5BMl5BanBnXkFtZTgwNDY2NjU3MDE@._V1_SX300.jpg,English                  ,tt1777595
862,dear sidewalk_2013.0,['imdb'],1,Dear Sidewalk,2013.0,68.0,1513.0,"Comedy, Drama, Romance","Dear Sidewalk tells the story of Gardner, a 24 year old mail-carrier, who is struggling to contend with his identity as his quarter-life crisis is in full swing. His regimented routine is thrown out the window when he meets Paige, a divorcee, enduring a mid-life crisis of her own. In this relationship there exists a synchronicity, as they find, despite their age difference, they're both confronting existential problems surrounding identity, love, and the choices in front of them.",http://ia.media-imdb.com/images/M/MV5BMjIyNDY2ODQyNF5BMl5BanBnXkFtZTgwNTM5NjkyMDE@._V1_SX300.jpg,English                  ,tt2179804
863,power_2014.0,['imdb'],1,Power,2014.0,68.0,1903.0,"Crime, Drama","""Power"" tells the story of James ""Ghost"" St. Patrick, a wealthy New York City nightclub owner who caters to the city's elite. He wants to build an empire, turn the club into a Fortune 500 business, but there's just one problem: Ghost is living a double life. When he is not in the club, he is the kingpin of the most lucrative drug network in New York for a very high-level clientele. His marriage, family and business all become unknowingly threatened as he is tempted to leave his criminal life behind and become the rags-to-riches businessman he wants to be most of all.",http://ia.media-imdb.com/images/M/MV5BMTk1NzQ3NzU0M15BMl5BanBnXkFtZTgwNTQ2ODI5NDE@._V1_SX300.jpg,English                  ,tt3281796
864,cotton_2014.0,['imdb'],1,Cotton,2014.0,68.0,1887.0,Drama,"A reluctant faith healer tries to escape his darkened past working as a ranch hand for a plain-spoken widower and his young daughter. Over time, he becomes a part of their family and even falls in love with the local girl who helps out at the ranch, giving him hope that he may have finally found a place to call home. But, his fragile dreams are shattered when his predatory evangelist mother tracks him down, stopping at nothing to get her son and his miraculous gifts back on the revival circuit.",http://ia.media-imdb.com/images/M/MV5BMjI2NTM5MjIzNl5BMl5BanBnXkFtZTgwNDc1Mzc4MzE@._V1_SX300.jpg,English                  ,tt2063626
865,somebody marry me_2013.0,['imdb'],1,Somebody Marry Me,2013.0,68.0,1174.0,"Comedy, Romance","In this first time ever 'single shot' romantic comedy, David Rosenberg has mere hours to find a woman to marry before his wealthy father gives his entire inheritance to his young spoiled stepmother. To make matters worse, David's live in girlfriend breaks up with him for being forced into a marriage. All seems lost until the family lawyer convinces David to post an ad on the 'world wide web' to find a wife and take whatever comes his way. It instantly becomes clear that David is in over his head. In the end,David has to decide what matters most to him : unimaginable wealth or true love.",http://ia.media-imdb.com/images/M/MV5BMjMzMjA1Nzk3OF5BMl5BanBnXkFtZTcwNDYxMTM1OQ@@._V1_SX300.jpg,English                  ,tt2749258
866,faces_1968.0,['imdb'],1,Faces,1968.0,68.0,2112.0,Drama,"Richard Forst has grown old. One night, he leaves his wife for Jeannie Rapp, a young woman who does not like friendship. Meanwhile, Richard's wife, Maria, is seduced by Chet, a kind young man from Detroit... A film about the meaningless of life for a certain kind of wealthy middle-aged people.",http://ia.media-imdb.com/images/M/MV5BMTc1OTA1MjAwM15BMl5BanBnXkFtZTcwNzI5MTkxMQ@@._V1_SX300.jpg,English                  ,tt0062952
